user.index,day,notif_type,decision.index,selfeff_intake_r,n,total_steps
25,0,Sedentary,159.0,16,1,0.0
25,0,Sedentary,163.0,16,1,0.0
25,0,Active,164.0,16,1,0.0
25,0,Active,165.0,16,1,0.0
25,0,Sedentary,168.0,16,1,0.0
25,0,Sedentary,169.0,16,1,0.0
25,0,Sedentary,170.0,16,1,0.0
25,0,Sedentary,173.0,16,1,0.0
25,0,Sedentary,174.0,16,1,0.0
25,0,Sedentary,176.0,16,1,0.0
25,0,Active,180.0,16,1,0.0
25,0,Active,182.0,16,1,0.0
25,0,Sedentary,183.0,16,1,0.0
25,0,Sedentary,184.0,16,1,0.0
25,0,Sedentary,185.0,16,1,0.0
25,0,Sedentary,187.0,16,1,0.0
25,0,Active,189.0,16,1,0.0
25,0,Sedentary,191.0,16,1,0.0
25,0,Sedentary,192.0,16,1,0.0
25,0,Active,196.0,16,1,0.0
25,0,Sedentary,197.0,16,1,0.0
25,0,Active,198.0,16,1,0.0
25,0,Active,199.0,16,1,0.0
25,0,Sedentary,200.0,16,1,0.0
25,0,Sedentary,201.0,16,1,0.0
25,0,Active,202.0,16,1,0.0
25,0,Sedentary,203.0,16,1,0.0
25,0,Active,205.0,16,1,0.0
25,0,Active,209.0,16,1,0.0
25,0,Sedentary,211.0,16,1,0.0
25,0,Sedentary,212.0,16,1,0.0
25,0,Sedentary,213.0,16,1,0.0
25,0,Active,214.0,16,1,0.0
25,0,Active,215.0,16,1,0.0
25,0,Sedentary,216.0,16,1,0.0
25,0,Sedentary,220.0,16,1,0.0
25,0,Active,221.0,16,1,0.0
26,1,Active,1.0,12,63,2244.0
26,2,Sedentary,2.0,12,16,187.0
26,2,Active,3.0,12,24,381.0
26,2,Sedentary,4.0,12,2,12.0
26,3,Sedentary,7.0,12,27,364.0
26,0,Sedentary,9.0,12,1,0.0
26,3,Active,11.0,12,85,2246.0
26,4,Active,11.0,12,17,141.0
26,4,Active,12.0,12,63,608.0
26,0,Sedentary,15.0,12,1,0.0
26,5,Active,17.0,12,23,274.0
26,5,Active,18.0,12,57,818.0
26,5,Active,19.0,12,103,1719.0
26,5,Active,21.0,12,2,4.0
26,6,Sedentary,23.0,12,152,6327.0
26,6,Active,24.0,12,19,212.0
26,6,Active,25.0,12,102,962.0
26,7,Sedentary,30.0,12,5,8.0
26,8,Sedentary,33.0,12,4,4.0
26,0,Active,34.0,12,1,0.0
26,8,Sedentary,35.0,12,1,1.0
26,8,Active,36.0,12,27,432.0
26,9,Active,36.0,12,6,34.0
26,9,Sedentary,37.0,12,72,581.0
26,9,Sedentary,40.0,12,1,1.0
26,10,Active,42.0,12,76,687.0
26,10,Sedentary,43.0,12,78,887.0
26,0,Active,45.0,12,1,0.0
26,11,Sedentary,48.0,12,2,2.0
26,11,Sedentary,49.0,12,25,392.0
26,12,Sedentary,52.0,12,16,131.0
26,12,Active,53.0,12,127,3324.0
26,12,Sedentary,55.0,12,24,268.0
26,13,Sedentary,58.0,12,148,5961.0
26,13,Active,61.0,12,2,17.0
26,14,Active,61.0,12,3,6.0
26,14,Active,63.0,12,42,858.0
26,14,Active,64.0,12,43,1389.0
26,14,Active,65.0,12,31,591.0
26,15,Sedentary,67.0,12,40,375.0
26,15,Sedentary,68.0,12,5,7.0
26,15,Sedentary,69.0,12,117,5617.0
26,15,Active,70.0,12,2,4.0
26,15,Sedentary,71.0,12,95,2181.0
26,16,Sedentary,71.0,12,11,42.0
26,16,Active,73.0,12,23,266.0
26,16,Active,75.0,12,10,11.0
26,17,Active,77.0,12,80,929.0
26,17,Active,78.0,12,20,236.0
26,0,Sedentary,80.0,12,1,0.0
26,18,Sedentary,82.0,12,71,587.0
26,0,Sedentary,85.0,12,1,0.0
26,19,Active,91.0,12,81,1311.0
26,20,Active,91.0,12,15,292.0
26,20,Sedentary,92.0,12,20,79.0
26,20,Sedentary,93.0,12,105,1323.0
26,21,Sedentary,97.0,12,26,304.0
26,21,Sedentary,98.0,12,10,150.0
26,21,Active,100.0,12,1,1.0
26,22,Sedentary,103.0,12,10,154.0
26,22,Sedentary,104.0,12,83,3697.0
26,0,Active,105.0,12,1,0.0
26,22,Active,106.0,12,2,33.0
26,23,Sedentary,107.0,12,10,66.0
26,23,Active,110.0,12,109,1148.0
26,0,Active,113.0,12,1,0.0
26,0,Active,114.0,12,1,0.0
26,0,Active,115.0,12,1,0.0
26,24,Sedentary,117.0,12,1,1.0
26,24,Sedentary,120.0,12,30,356.0
26,25,Active,122.0,12,16,82.0
26,25,Sedentary,126.0,12,48,979.0
26,26,Sedentary,126.0,12,2,15.0
26,26,Sedentary,131.0,12,14,153.0
26,0,Active,132.0,12,1,0.0
26,0,Sedentary,133.0,12,1,0.0
26,0,Active,136.0,12,1,0.0
26,27,Active,137.0,12,27,318.0
26,27,Active,138.0,12,4,13.0
26,27,Sedentary,139.0,12,54,1968.0
26,0,Active,140.0,12,1,0.0
26,27,Sedentary,141.0,12,78,1114.0
26,28,Sedentary,141.0,12,33,495.0
26,0,Sedentary,143.0,12,1,0.0
26,0,Sedentary,144.0,12,1,0.0
26,0,Sedentary,145.0,12,1,0.0
26,29,Sedentary,146.0,12,5,51.0
26,0,Active,149.0,12,1,0.0
26,29,Active,151.0,12,33,334.0
26,30,Active,151.0,12,1,9.0
26,30,Active,153.0,12,8,11.0
26,30,Active,154.0,12,103,5243.0
26,0,Active,155.0,12,1,0.0
26,30,Active,156.0,12,22,212.0
26,31,Active,156.0,12,4,26.0
26,31,Active,157.0,12,10,83.0
26,31,Active,158.0,12,50,695.0
26,31,Active,159.0,12,60,2042.0
26,31,Sedentary,161.0,12,15,314.0
26,32,Sedentary,161.0,12,4,40.0
26,32,Active,163.0,12,113,4500.0
26,0,Active,166.0,12,1,0.0
26,33,Active,171.0,12,17,186.0
26,34,Active,171.0,12,2,3.0
26,34,Active,172.0,12,48,501.0
26,34,Active,174.0,12,18,187.0
26,34,Sedentary,175.0,12,2,5.0
26,35,Sedentary,177.0,12,45,503.0
26,0,Sedentary,178.0,12,1,0.0
26,0,Active,180.0,12,1,0.0
26,36,Sedentary,181.0,12,1,1.0
26,36,Active,182.0,12,54,929.0
26,36,Sedentary,184.0,12,2,2.0
26,36,Sedentary,185.0,12,23,164.0
26,37,Active,187.0,12,28,291.0
26,37,Active,188.0,12,60,3119.0
26,37,Active,191.0,12,24,262.0
26,38,Active,191.0,12,74,1348.0
26,38,Active,192.0,12,109,1160.0
26,38,Active,195.0,12,4,25.0
26,38,Active,196.0,12,31,262.0
26,39,Active,197.0,12,19,210.0
26,39,Sedentary,198.0,12,59,607.0
26,39,Active,200.0,12,40,748.0
26,39,Active,201.0,12,62,650.0
26,40,Active,201.0,12,16,79.0
26,40,Sedentary,203.0,12,6,43.0
26,0,Active,204.0,12,1,0.0
26,40,Active,205.0,12,6,7.0
26,40,Sedentary,206.0,12,31,259.0
26,41,Sedentary,206.0,12,7,37.0
26,41,Active,207.0,12,105,1804.0
26,41,Active,208.0,12,9,117.0
26,41,Active,209.0,12,60,1087.0
26,41,Sedentary,210.0,12,3,37.0
26,41,Active,211.0,12,39,475.0
26,42,Active,211.0,12,150,2913.0
27,1,Sedentary,1.0,22,53,1973.0
27,2,Active,3.0,22,41,162.0
27,2,Active,4.0,22,27,573.0
27,2,Sedentary,5.0,22,11,150.0
27,2,Sedentary,6.0,22,54,1492.0
27,2,Sedentary,7.0,22,8,24.0
27,3,Sedentary,9.0,22,19,119.0
27,3,Active,10.0,22,16,71.0
27,3,Sedentary,11.0,22,73,1599.0
27,3,Active,12.0,22,2,11.0
27,4,Active,12.0,22,4,31.0
27,4,Sedentary,16.0,22,32,527.0
27,4,Sedentary,17.0,22,23,325.0
27,5,Sedentary,17.0,22,6,19.0
27,5,Active,18.0,22,55,359.0
27,5,Active,19.0,22,18,133.0
27,5,Sedentary,20.0,22,45,1219.0
27,5,Sedentary,21.0,22,34,362.0
27,5,Active,22.0,22,3,7.0
27,6,Active,22.0,22,9,108.0
27,7,Active,28.0,22,80,1578.0
27,7,Sedentary,29.0,22,23,152.0
27,7,Sedentary,31.0,22,36,640.0
27,7,Sedentary,32.0,22,17,208.0
27,8,Active,33.0,22,44,492.0
27,8,Active,34.0,22,49,977.0
27,8,Active,37.0,22,2,8.0
27,9,Active,38.0,22,54,382.0
27,9,Active,40.0,22,10,282.0
27,9,Active,41.0,22,33,485.0
27,10,Active,43.0,22,7,22.0
27,10,Active,44.0,22,19,67.0
27,10,Sedentary,45.0,22,11,48.0
27,10,Sedentary,46.0,22,14,52.0
27,11,Active,47.0,22,4,21.0
27,11,Active,48.0,22,80,434.0
27,11,Sedentary,49.0,22,30,140.0
27,11,Sedentary,50.0,22,13,368.0
27,11,Active,51.0,22,45,770.0
27,12,Active,55.0,22,14,125.0
27,12,Sedentary,56.0,22,52,808.0
27,12,Sedentary,57.0,22,6,158.0
27,13,Sedentary,57.0,22,10,74.0
27,13,Active,60.0,22,22,426.0
27,13,Active,61.0,22,3,10.0
27,13,Active,62.0,22,6,23.0
27,14,Active,62.0,22,23,119.0
27,14,Sedentary,64.0,22,49,1326.0
27,14,Active,65.0,22,5,129.0
27,14,Sedentary,66.0,22,5,11.0
27,14,Sedentary,67.0,22,18,451.0
27,15,Sedentary,67.0,22,15,284.0
27,15,Sedentary,68.0,22,79,1584.0
27,15,Sedentary,69.0,22,76,1905.0
27,15,Active,70.0,22,14,143.0
27,15,Sedentary,71.0,22,4,7.0
27,16,Active,73.0,22,38,188.0
27,16,Active,74.0,22,42,726.0
27,16,Active,76.0,22,20,360.0
27,16,Sedentary,77.0,22,1,3.0
27,17,Sedentary,77.0,22,7,223.0
27,17,Sedentary,79.0,22,57,516.0
27,17,Active,81.0,22,3,7.0
27,18,Sedentary,84.0,22,46,983.0
27,18,Sedentary,85.0,22,2,4.0
27,19,Sedentary,88.0,22,22,111.0
27,19,Active,89.0,22,73,2657.0
27,19,Active,91.0,22,9,106.0
27,20,Sedentary,94.0,22,47,1419.0
27,20,Sedentary,95.0,22,6,111.0
27,20,Sedentary,96.0,22,8,109.0
27,20,Sedentary,97.0,22,26,436.0
27,21,Sedentary,97.0,22,4,25.0
27,21,Active,98.0,22,52,348.0
27,21,Sedentary,99.0,22,10,52.0
27,21,Sedentary,100.0,22,2,24.0
27,0,Sedentary,102.0,22,1,0.0
27,22,Sedentary,103.0,22,68,367.0
27,22,Sedentary,106.0,22,4,13.0
27,23,Sedentary,106.0,22,7,17.0
27,24,Sedentary,112.0,22,6,32.0
27,24,Active,114.0,22,12,65.0
27,0,Sedentary,115.0,22,1,0.0
27,24,Active,116.0,22,1,4.0
27,25,Active,117.0,22,7,38.0
27,25,Active,118.0,22,45,282.0
27,25,Sedentary,119.0,22,14,76.0
27,25,Sedentary,120.0,22,2,34.0
27,25,Sedentary,121.0,22,14,76.0
27,26,Sedentary,121.0,22,32,160.0
27,26,Sedentary,123.0,22,31,138.0
27,26,Sedentary,126.0,22,14,63.0
27,27,Sedentary,126.0,22,46,220.0
27,27,Active,128.0,22,35,187.0
27,27,Sedentary,131.0,22,57,443.0
27,28,Sedentary,131.0,22,40,368.0
27,28,Sedentary,132.0,22,9,94.0
27,28,Sedentary,133.0,22,6,21.0
27,0,Sedentary,139.0,22,1,0.0
27,29,Sedentary,142.0,22,4,33.0
27,29,Active,143.0,22,13,75.0
27,29,Active,144.0,22,20,51.0
27,29,Sedentary,145.0,22,11,47.0
27,29,Active,146.0,22,6,24.0
27,30,Active,146.0,22,1,6.0
27,30,Sedentary,147.0,22,12,44.0
27,30,Active,148.0,22,13,47.0
27,30,Active,149.0,22,18,115.0
27,30,Sedentary,150.0,22,18,112.0
27,31,Active,151.0,22,10,32.0
27,31,Sedentary,152.0,22,23,201.0
27,31,Sedentary,153.0,22,44,229.0
27,31,Sedentary,154.0,22,55,278.0
27,31,Sedentary,156.0,22,40,316.0
27,32,Sedentary,156.0,22,19,74.0
27,32,Sedentary,158.0,22,24,92.0
27,32,Active,160.0,22,13,72.0
27,33,Sedentary,162.0,22,2,4.0
27,33,Active,163.0,22,65,371.0
27,33,Active,164.0,22,15,50.0
27,33,Sedentary,165.0,22,4,13.0
27,33,Sedentary,166.0,22,11,52.0
27,0,Sedentary,169.0,22,1,0.0
27,0,Sedentary,170.0,22,1,0.0
27,0,Sedentary,171.0,22,1,0.0
27,0,Sedentary,172.0,22,1,0.0
27,0,Sedentary,173.0,22,1,0.0
27,0,Sedentary,174.0,22,1,0.0
27,0,Active,175.0,22,1,0.0
27,0,Active,176.0,22,1,0.0
27,0,Active,178.0,22,1,0.0
27,0,Active,180.0,22,1,0.0
27,0,Sedentary,183.0,22,1,0.0
27,0,Active,186.0,22,1,0.0
27,0,Active,187.0,22,1,0.0
27,0,Active,188.0,22,1,0.0
27,0,Active,189.0,22,1,0.0
27,0,Active,190.0,22,1,0.0
27,0,Sedentary,191.0,22,1,0.0
27,0,Active,192.0,22,1,0.0
27,0,Active,193.0,22,1,0.0
27,0,Active,195.0,22,1,0.0
27,0,Sedentary,197.0,22,1,0.0
27,0,Sedentary,202.0,22,1,0.0
27,0,Active,203.0,22,1,0.0
27,0,Sedentary,204.0,22,1,0.0
27,0,Sedentary,205.0,22,1,0.0
27,0,Sedentary,207.0,22,1,0.0
27,0,Sedentary,208.0,22,1,0.0
27,0,Sedentary,209.0,22,1,0.0
28,1,Active,0.0,20,7,3520.0
28,2,Sedentary,2.0,20,10,1576.0
28,2,Active,3.0,20,9,2364.0
28,2,Active,4.0,20,5,1600.0
28,2,Sedentary,5.0,20,4,379.0
28,3,Sedentary,7.0,20,10,192.0
28,3,Sedentary,8.0,20,29,7100.0
28,3,Sedentary,9.0,20,4,17.0
28,3,Sedentary,10.0,20,2,343.0
28,3,Sedentary,11.0,20,4,232.0
28,4,Sedentary,11.0,20,1,6.0
28,4,Sedentary,12.0,20,4,66.0
28,4,Sedentary,13.0,20,5,4143.0
28,4,Sedentary,14.0,20,9,513.0
28,4,Sedentary,15.0,20,2,78.0
28,4,Sedentary,16.0,20,4,173.0
28,5,Sedentary,16.0,20,8,228.0
28,5,Sedentary,17.0,20,7,2081.0
28,5,Active,18.0,20,17,1426.0
28,5,Active,19.0,20,11,5111.0
28,5,Sedentary,20.0,20,4,312.0
28,6,Sedentary,23.0,20,7,2787.0
28,6,Sedentary,24.0,20,18,2661.0
28,6,Active,25.0,20,8,2095.0
28,7,Active,27.0,20,9,2198.0
28,7,Active,28.0,20,14,1484.0
28,7,Sedentary,30.0,20,3,322.0
28,8,Active,32.0,20,26,3239.0
28,8,Sedentary,34.0,20,6,2859.0
28,9,Sedentary,38.0,20,4,477.0
28,9,Active,39.0,20,10,2073.0
28,0,Active,42.0,20,1,0.0
28,10,Sedentary,46.0,20,3,13.0
28,10,Active,47.0,20,6,86.0
28,10,Active,48.0,20,13,7445.0
28,11,Sedentary,51.0,20,9,221.0
28,11,Active,52.0,20,11,3751.0
28,11,Sedentary,53.0,20,11,2280.0
28,11,Sedentary,55.0,20,2,9.0
28,0,Sedentary,60.0,20,1,0.0
28,12,Active,61.0,20,10,114.0
28,12,Active,64.0,20,23,2764.0
28,13,Sedentary,71.0,20,20,5869.0
28,13,Sedentary,74.0,20,18,2358.0
28,0,Active,75.0,20,1,0.0
28,14,Sedentary,77.0,20,25,5486.0
28,14,Active,79.0,20,2,6.0
28,15,Sedentary,82.0,20,15,2992.0
28,15,Sedentary,83.0,20,7,386.0
28,0,Active,85.0,20,1,0.0
28,16,Active,86.0,20,26,4191.0
28,16,Active,87.0,20,34,2550.0
28,16,Sedentary,88.0,20,5,1109.0
28,16,Active,89.0,20,25,3348.0
28,0,Active,90.0,20,1,0.0
28,17,Sedentary,91.0,20,23,6457.0
28,17,Sedentary,94.0,20,12,5803.0
28,18,Active,98.0,20,10,2850.0
28,19,Active,101.0,20,30,5788.0
28,19,Sedentary,102.0,20,18,3035.0
28,20,Sedentary,106.0,20,19,5268.0
28,21,Sedentary,113.0,20,24,6990.0
28,21,Sedentary,114.0,20,8,4856.0
28,0,Sedentary,115.0,20,1,0.0
28,22,Active,116.0,20,6,4113.0
28,22,Active,117.0,20,30,4626.0
28,22,Sedentary,119.0,20,10,4159.0
28,0,Active,120.0,20,1,0.0
28,23,Active,121.0,20,49,3944.0
28,24,Sedentary,129.0,20,6,2562.0
28,24,Sedentary,130.0,20,3,207.0
28,25,Sedentary,130.0,20,1,3.0
28,25,Active,131.0,20,11,227.0
28,25,Active,134.0,20,6,5447.0
28,26,Sedentary,137.0,20,15,356.0
28,26,Sedentary,138.0,20,5,1237.0
28,26,Sedentary,139.0,20,9,1683.0
28,26,Sedentary,140.0,20,4,17.0
28,27,Sedentary,140.0,20,1,3.0
28,27,Active,141.0,20,5,967.0
28,27,Active,142.0,20,6,313.0
28,27,Active,143.0,20,5,259.0
28,27,Sedentary,144.0,20,6,134.0
28,28,Sedentary,147.0,20,13,290.0
28,28,Sedentary,148.0,20,5,201.0
28,29,Sedentary,153.0,20,9,325.0
28,29,Sedentary,154.0,20,6,573.0
28,29,Sedentary,155.0,20,1,335.0
28,30,Sedentary,155.0,20,2,24.0
28,30,Active,159.0,20,22,2913.0
28,0,Active,160.0,20,1,0.0
28,31,Active,161.0,20,3,16.0
28,31,Active,162.0,20,9,749.0
28,31,Active,165.0,20,3,950.0
28,32,Active,171.0,20,1,1851.0
28,33,Active,171.0,20,3,733.0
28,33,Sedentary,173.0,20,7,2679.0
28,33,Sedentary,174.0,20,4,2738.0
28,34,Sedentary,179.0,20,10,2409.0
28,35,Active,181.0,20,43,3282.0
28,36,Active,186.0,20,18,3627.0
28,36,Active,187.0,20,9,3991.0
28,36,Sedentary,189.0,20,7,799.0
28,0,Sedentary,190.0,20,1,0.0
28,0,Active,191.0,20,1,0.0
28,0,Active,193.0,20,1,0.0
28,37,Active,196.0,20,55,6979.0
28,37,Sedentary,197.0,20,21,6595.0
28,37,Sedentary,198.0,20,5,1201.0
28,38,Sedentary,202.0,20,5,2484.0
28,38,Active,203.0,20,5,1142.0
28,38,Active,204.0,20,15,4702.0
28,38,Active,205.0,20,2,6.0
28,39,Sedentary,208.0,20,2,332.0
28,0,Active,209.0,20,1,0.0
30,0,Active,1.0,12,1,0.0
30,0,Active,2.0,12,1,0.0
30,0,Sedentary,3.0,12,1,0.0
30,0,Sedentary,6.0,12,1,0.0
30,0,Active,7.0,12,1,0.0
30,1,Sedentary,9.0,12,18,206.0
30,1,Sedentary,10.0,12,2,5.0
30,2,Sedentary,13.0,12,11,107.0
30,2,Sedentary,17.0,12,4,9.0
30,3,Active,20.0,12,10,58.0
30,4,Active,23.0,12,7,169.0
30,4,Sedentary,25.0,12,4,77.0
30,4,Active,26.0,12,2,5.0
30,4,Active,27.0,12,2,22.0
30,5,Sedentary,28.0,12,7,23.0
30,5,Sedentary,29.0,12,2,8.0
30,5,Active,30.0,12,3,20.0
30,5,Sedentary,31.0,12,4,48.0
30,5,Sedentary,32.0,12,4,35.0
30,0,Active,33.0,12,1,0.0
30,0,Sedentary,34.0,12,1,0.0
30,6,Sedentary,35.0,12,4,65.0
30,6,Active,36.0,12,3,107.0
30,6,Sedentary,37.0,12,24,367.0
30,7,Active,38.0,12,6,23.0
30,7,Sedentary,39.0,12,11,220.0
30,7,Sedentary,40.0,12,28,556.0
30,0,Active,41.0,12,1,0.0
30,7,Active,42.0,12,3,8.0
30,8,Active,42.0,12,1,3.0
30,8,Sedentary,43.0,12,26,168.0
30,0,Sedentary,45.0,12,1,0.0
30,8,Sedentary,46.0,12,4,27.0
30,8,Sedentary,47.0,12,2,3.0
30,9,Active,48.0,12,6,66.0
30,9,Sedentary,51.0,12,22,318.0
30,0,Sedentary,57.0,12,1,0.0
30,0,Sedentary,59.0,12,1,0.0
30,0,Sedentary,60.0,12,1,0.0
30,0,Sedentary,61.0,12,1,0.0
30,0,Sedentary,62.0,12,1,0.0
30,10,Active,64.0,12,11,83.0
30,10,Sedentary,66.0,12,2,52.0
30,10,Sedentary,67.0,12,10,67.0
30,11,Sedentary,68.0,12,18,180.0
30,11,Sedentary,71.0,12,10,62.0
30,12,Sedentary,73.0,12,10,30.0
30,0,Active,74.0,12,1,0.0
30,0,Sedentary,75.0,12,1,0.0
30,0,Active,77.0,12,1,0.0
30,0,Active,78.0,12,1,0.0
30,13,Active,80.0,12,6,14.0
30,13,Sedentary,81.0,12,3,5.0
30,14,Sedentary,83.0,12,8,27.0
30,14,Active,84.0,12,13,33.0
30,14,Active,86.0,12,1,3.0
30,14,Sedentary,87.0,12,17,80.0
30,15,Sedentary,88.0,12,28,168.0
30,15,Sedentary,89.0,12,7,107.0
30,0,Sedentary,93.0,12,1,0.0
30,0,Active,94.0,12,1,0.0
30,0,Sedentary,97.0,12,1,0.0
30,0,Sedentary,99.0,12,1,0.0
30,16,Active,100.0,12,11,61.0
30,16,Sedentary,102.0,12,6,27.0
30,17,Sedentary,103.0,12,11,39.0
30,17,Active,104.0,12,13,102.0
30,17,Sedentary,105.0,12,18,121.0
30,17,Active,107.0,12,6,32.0
30,18,Active,108.0,12,23,290.0
30,18,Sedentary,109.0,12,6,11.0
30,18,Active,111.0,12,40,402.0
30,19,Active,113.0,12,17,220.0
30,0,Sedentary,118.0,12,1,0.0
30,0,Active,119.0,12,1,0.0
30,0,Sedentary,122.0,12,1,0.0
30,20,Active,123.0,12,18,66.0
30,20,Active,126.0,12,33,487.0
30,21,Active,128.0,12,7,17.0
30,21,Sedentary,131.0,12,22,317.0
30,0,Sedentary,133.0,12,1,0.0
30,0,Active,134.0,12,1,0.0
30,22,Active,138.0,12,18,59.0
30,22,Sedentary,142.0,12,21,298.0
30,23,Active,144.0,12,8,79.0
30,23,Sedentary,145.0,12,3,12.0
30,24,Sedentary,148.0,12,21,155.0
30,24,Active,149.0,12,4,11.0
30,24,Active,150.0,12,11,49.0
30,24,Active,151.0,12,7,44.0
30,25,Sedentary,153.0,12,15,108.0
30,0,Active,155.0,12,1,0.0
30,25,Active,156.0,12,5,29.0
30,25,Active,157.0,12,13,177.0
30,26,Active,158.0,12,26,186.0
30,26,Active,159.0,12,6,25.0
30,0,Sedentary,161.0,12,1,0.0
30,0,Sedentary,162.0,12,1,0.0
30,27,Sedentary,163.0,12,2,6.0
30,27,Active,164.0,12,4,19.0
30,0,Active,166.0,12,1,0.0
30,28,Sedentary,168.0,12,4,25.0
30,28,Sedentary,170.0,12,4,47.0
30,28,Active,171.0,12,6,68.0
30,0,Sedentary,173.0,12,1,0.0
30,0,Sedentary,174.0,12,1,0.0
30,0,Sedentary,176.0,12,1,0.0
30,0,Sedentary,178.0,12,1,0.0
30,0,Active,179.0,12,1,0.0
30,0,Sedentary,180.0,12,1,0.0
30,0,Sedentary,181.0,12,1,0.0
30,29,Active,183.0,12,4,26.0
30,29,Active,184.0,12,6,13.0
30,29,Sedentary,187.0,12,1,1.0
30,30,Sedentary,188.0,12,11,42.0
30,30,Active,189.0,12,7,67.0
30,31,Sedentary,193.0,12,11,117.0
30,31,Sedentary,196.0,12,2,17.0
30,31,Sedentary,197.0,12,18,174.0
30,32,Active,199.0,12,9,50.0
30,0,Active,201.0,12,1,0.0
30,33,Active,203.0,12,5,22.0
30,33,Sedentary,204.0,12,15,179.0
30,0,Active,208.0,12,1,0.0
30,0,Active,209.0,12,1,0.0
31,0,Active,0.0,20,1,0.0
31,0,Active,1.0,20,1,0.0
31,0,Sedentary,7.0,20,1,0.0
31,0,Sedentary,11.0,20,1,0.0
31,0,Sedentary,14.0,20,1,0.0
31,0,Sedentary,15.0,20,1,0.0
31,0,Sedentary,16.0,20,1,0.0
31,0,Sedentary,17.0,20,1,0.0
31,0,Sedentary,18.0,20,1,0.0
31,0,Sedentary,21.0,20,1,0.0
31,0,Sedentary,22.0,20,1,0.0
31,0,Sedentary,23.0,20,1,0.0
31,0,Sedentary,24.0,20,1,0.0
31,0,Sedentary,26.0,20,1,0.0
31,0,Sedentary,27.0,20,1,0.0
31,0,Active,28.0,20,1,0.0
31,0,Sedentary,29.0,20,1,0.0
31,0,Sedentary,30.0,20,1,0.0
31,0,Sedentary,33.0,20,1,0.0
31,0,Sedentary,34.0,20,1,0.0
31,0,Sedentary,35.0,20,1,0.0
31,0,Sedentary,36.0,20,1,0.0
31,0,Active,37.0,20,1,0.0
31,0,Sedentary,39.0,20,1,0.0
31,0,Sedentary,42.0,20,1,0.0
31,0,Sedentary,43.0,20,1,0.0
31,0,Sedentary,44.0,20,1,0.0
31,0,Sedentary,45.0,20,1,0.0
31,0,Sedentary,47.0,20,1,0.0
31,0,Sedentary,49.0,20,1,0.0
31,0,Active,50.0,20,1,0.0
31,0,Sedentary,51.0,20,1,0.0
31,0,Active,52.0,20,1,0.0
31,0,Sedentary,53.0,20,1,0.0
31,0,Active,54.0,20,1,0.0
31,0,Sedentary,55.0,20,1,0.0
31,0,Active,56.0,20,1,0.0
31,0,Active,59.0,20,1,0.0
31,0,Sedentary,60.0,20,1,0.0
31,0,Sedentary,61.0,20,1,0.0
31,0,Active,62.0,20,1,0.0
31,0,Sedentary,63.0,20,1,0.0
31,0,Active,65.0,20,1,0.0
31,0,Sedentary,67.0,20,1,0.0
31,0,Sedentary,68.0,20,1,0.0
31,0,Sedentary,69.0,20,1,0.0
31,0,Sedentary,71.0,20,1,0.0
31,0,Sedentary,72.0,20,1,0.0
31,0,Sedentary,73.0,20,1,0.0
31,0,Sedentary,74.0,20,1,0.0
31,0,Sedentary,75.0,20,1,0.0
31,0,Sedentary,77.0,20,1,0.0
31,0,Sedentary,78.0,20,1,0.0
31,0,Sedentary,79.0,20,1,0.0
31,0,Active,80.0,20,1,0.0
31,0,Sedentary,83.0,20,1,0.0
31,0,Sedentary,85.0,20,1,0.0
31,0,Sedentary,88.0,20,1,0.0
31,0,Sedentary,92.0,20,1,0.0
31,0,Active,93.0,20,1,0.0
31,0,Active,95.0,20,1,0.0
31,0,Active,96.0,20,1,0.0
31,0,Sedentary,97.0,20,1,0.0
31,0,Active,102.0,20,1,0.0
31,0,Active,106.0,20,1,0.0
31,0,Sedentary,108.0,20,1,0.0
31,0,Sedentary,109.0,20,1,0.0
31,0,Sedentary,110.0,20,1,0.0
31,0,Sedentary,112.0,20,1,0.0
31,0,Sedentary,113.0,20,1,0.0
31,0,Sedentary,114.0,20,1,0.0
31,0,Sedentary,115.0,20,1,0.0
31,0,Sedentary,116.0,20,1,0.0
31,0,Sedentary,117.0,20,1,0.0
31,0,Sedentary,120.0,20,1,0.0
31,0,Sedentary,121.0,20,1,0.0
31,0,Sedentary,122.0,20,1,0.0
31,0,Active,124.0,20,1,0.0
31,0,Sedentary,126.0,20,1,0.0
31,0,Active,127.0,20,1,0.0
31,0,Sedentary,128.0,20,1,0.0
31,0,Active,133.0,20,1,0.0
31,0,Sedentary,134.0,20,1,0.0
31,0,Sedentary,135.0,20,1,0.0
31,0,Sedentary,136.0,20,1,0.0
31,0,Sedentary,137.0,20,1,0.0
31,0,Sedentary,138.0,20,1,0.0
31,0,Sedentary,140.0,20,1,0.0
31,0,Active,141.0,20,1,0.0
31,0,Sedentary,146.0,20,1,0.0
31,0,Sedentary,148.0,20,1,0.0
31,0,Sedentary,149.0,20,1,0.0
31,0,Sedentary,152.0,20,1,0.0
31,0,Sedentary,154.0,20,1,0.0
31,0,Sedentary,155.0,20,1,0.0
31,0,Sedentary,156.0,20,1,0.0
31,0,Sedentary,157.0,20,1,0.0
31,0,Sedentary,159.0,20,1,0.0
31,0,Active,160.0,20,1,0.0
31,0,Sedentary,161.0,20,1,0.0
31,0,Sedentary,165.0,20,1,0.0
31,0,Sedentary,166.0,20,1,0.0
31,0,Sedentary,167.0,20,1,0.0
31,0,Sedentary,168.0,20,1,0.0
31,0,Sedentary,173.0,20,1,0.0
